Unnamed: 0,Unnamed: 0.1,log_messages,len,valid_messages,label
12409,13292,created octoprint sensor,6,True,0.0
12410,13293,found an octoprint server,7,True,0.0
12411,13294,nowlocation,8,True,0.0
12412,13295,nowsunset,8,True,0.0
12413,13296,new value forstr,9,True,0.0
12415,13298,tide data queried with start time set to,11,True,0.0
12416,13299,setting hvac mode tostr,10,True,0.0
12417,13300,setting preset tostr,9,True,0.0
12419,13302,got authorization url,6,True,0.0
12420,13303,update intervalseconds,6,True,0.0
12421,13304,connected hub,5,True,0.0
12422,13305,updated rova calendar,6,True,0.0
12423,13306,aprs message received,6,True,0.0
12424,13307,setupstr,7,True,0.0
12425,13308,ebusddata update exception,3,True,0.0
12426,13309,integration setup started,3,True,0.0
12427,13310,ebusd integration setup completed,4,True,0.0
12428,13311,opening socket to ebusd,7,True,0.0
12431,13314,adding robots for cleaning maps,8,True,0.0
12432,13315,running camera update for,7,True,0.0
12433,13316,adding vacuums,5,True,0.0
12434,13317,running neato vacuums update for,8,True,0.0
12435,13318,adding switches,5,True,0.0
12436,13319,running neato switch update for,8,True,0.0
12438,13321,adding robots for sensors,7,True,0.0
12439,13322,failed to login to neato api,6,True,0.0
12440,13323,failed to connect to neato api,6,True,0.0
12441,13324,trying to connect to neato api,6,True,0.0
12442,13325,successfully connected to neato api,5,True,0.0
12443,13326,running hub update robots,6,True,0.0
12444,13327,detected controller version,9,True,0.0
12445,13328,setting up zone,6,True,0.0
12446,13329,setting up alarm,6,True,0.0
12447,13330,setting up sensor for partition,8,True,0.0
12448,13331,envisalink sent a zone update event updating zones,8,True,0.0
12449,13332,envisalink sent new alarm info updating alarms,7,True,0.0
12450,13333,the envisalink sent a partition update event,7,True,0.0
12452,13335,records,4,True,0.0
12453,13336,update for zoneis complete,8,True,0.0
12454,13337,unhandled tellstick command,4,True,0.0
12455,13338,entity update triggered on,7,True,0.0
12456,13339,updated new state,6,True,0.0
12457,13340,unable to fetch appliance status probably offline,7,True,0.0
12458,13341,unable to fetch settings probably offline,6,True,0.0
12459,13342,unable to fetch active programs probably offline,7,True,0.0
12460,13343,update triggered on,6,True,0.0
12461,13344,tried to turn on program,8,True,0.0
12462,13345,tried to stop program,7,True,0.0
12464,13347,tried to switch on,7,True,0.0
12465,13348,tried to switch off,7,True,0.0
12469,13352,login data forvalid,7,True,0.0
12470,13353,reconnectstr,7,True,0.0
12472,13355,update switch called,3,True,0.0
12473,13356,scheduling next update for islamic prayer times,7,True,0.0
12474,13357,raw data update,6,True,0.0
12475,13358,hosthasalarms,9,True,0.0
12476,13359,startend,8,True,0.0
12477,13360,subscribe to device trackers for,8,True,0.0
12478,13361,initial bloomsky device load,4,True,0.0
12479,13362,fetching bloomsky update,3,True,0.0
12480,13363,adding camerastr,8,True,0.0
12481,13364,setas at home,7,True,0.0
12482,13365,setas away,6,True,0.0
12483,13366,set home as empty,4,True,0.0
12484,13367,turn camerastr,8,True,0.0
12485,13368,setting up home,6,True,0.0
12486,13369,setting up roomstr,9,True,0.0
12487,13370,camera reconnected,5,True,0.0
12488,13371,data classadded,6,True,0.0
12489,13372,data classremoved,6,True,0.0
12490,13373,adding camera lightstr,9,True,0.0
12491,13374,turn camerato auto mode,8,True,0.0
12492,13375,new client,5,True,0.0
12493,13376,unregister netatmo webhook,6,True,0.0
12496,13379,starts listening for panel messages,5,True,0.0
12497,13380,got status update current status,8,True,0.0
12498,13381,ignoring alarm status message same state,6,True,0.0
12499,13382,state map of satel,7,True,0.0
12500,13383,code was empty or none,5,True,0.0
12501,13384,disarming self state,7,True,0.0
12502,13385,arming away,2,True,0.0
12503,13386,arming home,2,True,0.0
12504,13387,update switch namezones,10,True,0.0
12505,13388,new state,5,True,0.0
12506,13389,switchstatusturning on,10,True,0.0
12507,13390,arm home configmode,10,True,0.0
12508,13391,sending request to update panel state,6,True,0.0
12509,13392,zones callback status,6,True,0.0
12510,13393,outputs updated callback status,7,True,0.0
12511,13394,updated flo consumption data,7,True,0.0
12512,13395,flo user information with locations,8,True,0.0
12513,13396,no arrivals with given parameters,5,True,0.0
12514,13397,sleeping for fail,6,True,0.0
12515,13398,graceful shutdown,2,True,0.0
12516,13399,persisting grammars dependency status,4,True,0.0
12517,13400,patch yaml files end matchstr,9,True,0.0
12518,13401,patch yaml files using real file,7,True,0.0
12519,13402,simulated servicedone,9,True,0.0
12520,13403,simulated servicestarted,9,True,0.0
12521,13404,heard,4,True,0.0
12522,13405,configlineserrors,9,True,0.0
12525,13408,entities start,5,True,0.0
12527,13410,unknown route,2,True,0.0
12528,13411,max backoff reached intervals 1,5,True,0.0
12529,13412,no backoff intervals 0,4,True,0.0
12532,13415,set temperature start data,6,True,0.0
12536,13419,start repl completion,3,True,0.0
12537,13420,pending,4,True,0.0
12538,13421,has upstream errors not processing,8,True,0.0
12539,13422,starting producer thread for,7,True,0.0
12540,13423,using configuration files,6,True,0.0
12541,13424,junit xml,4,True,0.0
12542,13425,loading entry point,6,True,0.0
12554,13437,conv 2d gradient error,6,True,0.0
12555,13438,value,4,True,0.0
12557,13440,ping results,5,True,0.0
12558,13441,caught error while sending heartbeat,8,True,0.0
12559,13442,assigning to,8,True,0.0
12560,13443,transforming feature column,5,True,0.0
12562,13445,getting all events between and,11,True,0.0
12563,13446,removing tensors only at the end of the tensor list,10,True,0.0
12564,13447,removing tensors requires updating the model,6,True,0.0
12565,13448,old to new tensors map,8,True,0.0
12566,13449,removed tensors marked for deletion,5,True,0.0
12567,13450,tray icon already removed no further deletion necessary,8,True,0.0
12569,13452,starting,4,True,0.0
12570,13453,handling,4,True,0.0
12571,13454,setting writable readable and executable by everyone,10,True,0.0
12572,13455,project runner exiting,5,True,0.0
12575,13458,skipping as it s configured as a long checkout,12,True,0.0
12577,13460,using to run black,7,True,0.0
12578,13461,loading config file,6,True,0.0
12579,13462,dropped log event from thread,5,True,0.0
12580,13463,operation level logging is turned off,6,True,0.0
12581,13464,client s ip address,4,True,0.0
12582,13465,proxy user from querying,5,True,0.0
12583,13466,proxy user from thrift body,5,True,0.0
12584,13467,verified proxy user,3,True,0.0
12585,13468,using the randomber as the secret for cookie generation,10,True,0.0
12586,13469,validated the cookie for user,5,True,0.0
12587,13470,no valid cookies associated with the request,7,True,0.0
12588,13471,received cookies,2,True,0.0
12589,13472,global init file,3,True,0.0
12590,13473,setting proxy user name based on query param to,9,True,0.0
12591,13474,app name was null using invocationid,9,True,0.0
12592,13475,filtered out duplicate stage root,8,True,0.0
12593,13476,sasl authorization complete authorized set to,9,True,0.0
12594,13477,sasl authentication successful for channel,8,True,0.0
12595,13478,enabling encryption for channel,7,True,0.0
12596,13479,shuffle server started on port,8,True,0.0
12597,13480,aes encryption disabled using old auth protocol,7,True,0.0
12598,13481,new auth protocol failed trying sasl,6,True,0.0
12599,13482,received new auth challenge for client,9,True,0.0
12600,13483,creating new connection to,7,True,0.0
12601,13484,connection to successful running bootstraps,8,True,0.0
12602,13485,sending fetch chunk request to,11,True,0.0
12603,13486,sendingeam request for to,11,True,0.0
12604,13487,successfully cleaned up directory,7,True,0.0
12605,13488,start pushing blocks,6,True,0.0
12606,13489,external shuffle fetch from executor id,16,True,0.0
12607,13490,push shuffle blocks to,13,True,0.0
12608,13491,skip a visualization update due to empty data,8,True,0.0
12609,13492,try to connect to,7,True,0.0
12610,13493,client version server version,10,True,0.0
12611,13494,load limits from the client configuration file,7,True,0.0
12612,13495,no configuration file available can not load ports list,9,True,0.0
12613,13496,nosection in the configuration file can not load ports list,14,True,0.0
12614,13497,start reading thesection in the configuration file,11,True,0.0
12615,13498,add default gatewayto the static list,10,True,0.0
12616,13499,add portto the static list,12,True,0.0
12617,13500,ports list loaded,6,True,0.0
12618,13501,refusing to split at stop position unspecified,13,True,0.0
12619,13502,sensors and hddtemp are disabled,5,True,0.0
12620,13503,filter regex compilation ok,7,True,0.0
12621,13504,can not evaluate command,10,True,0.0
12622,13505,can not execute command,10,True,0.0
12623,13506,check glances version up to date,9,True,0.0
12624,13507,can not find section in the configuration file,11,True,0.0
12625,13508,get glances version from cache file,6,True,0.0
12626,13509,check glances version installed latest,11,True,0.0
12627,13510,can not read version from cache file,13,True,0.0
12628,13511,read version from cache file,5,True,0.0
12629,13512,get latest glances version from the pypi restful api,12,True,0.0
12630,13513,can not get glances version from the pypi restful api,13,True,0.0
12631,13514,save glances version to the cache file,7,True,0.0
12632,13515,zeroconf version detected,6,True,0.0
12636,13519,add web urlto the static list,10,True,0.0
12637,13520,web list loaded,6,True,0.0
12638,13521,password dictionary,5,True,0.0
12639,13522,plugins initialisation duration seconds,7,True,0.0
12640,13523,extended stats for top process are disabled,7,True,0.0
12641,13524,extended stats for top process are enabled,7,True,0.0
12642,13525,first stats update duration seconds,8,True,0.0
12643,13526,stats updated duration seconds,7,True,0.0
12644,13527,stats exported duration seconds,7,True,0.0
12645,13528,set timer to point in time for window,14,True,0.0
12646,13529,psutil can grab processes gids,5,True,0.0
12647,13530,grab extended stats for process,8,True,0.0
12648,13531,folder list configuration detected,4,True,0.0
12649,13532,threshold for folder is,13,True,0.0
12650,13533,action for folder is,13,True,0.0
12651,13534,can not get folder size error,12,True,0.0
12652,13535,no configuration file available can not load server list,9,True,0.0
12653,13536,add serverto the static list,9,True,0.0
12654,13537,static server list,6,True,0.0
12655,13538,glances started in seconds,7,True,0.0
12656,13539,server uses plugin,6,True,0.0
12657,13540,update stats using status url,11,True,0.0
12658,13541,can not grab status url,14,True,0.0
12659,13542,update amp stats using command,11,True,0.0
12660,13543,error while executing command,10,True,0.0
12661,13544,update stats using service,10,True,0.0
12662,13545,error while executing service,10,True,0.0
12663,13546,amp init version,9,True,0.0
12664,13547,amp load configuration,6,True,0.0
12665,13548,amp load parameter,12,True,0.0
12666,13549,amp can not find section in the configuration file,15,True,0.0
12667,13550,amp is disabled,6,True,0.0
12668,13551,update stats using systemctl,10,True,0.0
12669,13552,error while executing systemctl,10,True,0.0
12670,13553,can not export empty stats to influxdb,10,True,0.0
12671,13554,can not export stats to influxdb,12,True,0.0
12672,13555,export stats to influxdb,7,True,0.0
12673,13556,export stats to opentsdb,7,True,0.0
12674,13557,finalise export interface,6,True,0.0
12675,13558,export stats to couchdb,7,True,0.0
12677,13560,old header,5,True,0.0
12678,13561,new header,5,True,0.0
12679,13562,init export module,6,True,0.0
12681,13564,load from the glances configuration file,9,True,0.0
12682,13565,parameters,7,True,0.0
12683,13566,export stats to kafka,7,True,0.0
12684,13567,export stats to statsd,7,True,0.0
12685,13568,export stats to prometheus exporter,8,True,0.0
12687,13570,export stats to zeromq,7,True,0.0
12688,13571,cassandra tablealready exist,7,True,0.0
12689,13572,export stats to cassandra,7,True,0.0
12690,13573,export stats to elasticsearch,7,True,0.0
12691,13574,exporting the following object to elasticsearch,9,True,0.0
12692,13575,key pressed code,6,True,0.0
12693,13576,server selected,8,True,0.0
12696,13579,pageup server pages,9,True,0.0
12697,13580,pagedown server pages,9,True,0.0
12698,13581,read the outputs section in the configuration file,8,True,0.0
12699,13582,theme for the curse interface,8,True,0.0
12700,13583,keypressed code,5,True,0.0
12701,13584,setber of displayed processes to,9,True,0.0
12702,13585,quicklook plugin not available,7,True,0.0
12703,13586,debug filenot found,7,True,0.0
12704,13587,ngpluralize no rule defined for,5,True,0.0
12705,13588,coder for,8,True,1.0
12706,13589,wifi plugin can not grab cellule stats,10,True,0.0
12707,13590,can not grab raid stats,8,True,0.0
12708,13591,current user is not admin hdd smart plugin disabled,9,True,0.0
12709,13592,generic sensor plugin init duration seconds,9,True,0.0
12710,13593,hddtemp sensor plugin init duration seconds,9,True,0.0
12711,13594,battery sensor plugin init duration seconds,9,True,0.0
12712,13595,can not grab temperatures platform not supported,7,True,0.0
12713,13596,can not grab fans speed platform not supported,8,True,0.0
12714,13597,fan speed sensors disable see https github com giampaolo psutil issues 1199,12,True,0.0
12715,13598,unknown sensor type,6,True,0.0
12716,13599,pynvml could not be initialized,5,True,0.0
12717,13600,pynvml failed to shutdown correctly,8,True,0.0
12718,13601,can not get network connections stats,9,True,0.0
12719,13602,can not get network connections track,9,True,0.0
12720,13603,docker plugin docker export error,8,True,0.0
12721,13604,plugin create thread for container,11,True,0.0
12722,13605,plugin stop thread for old container,12,True,0.0
12723,13606,docker plugin can not grab cpu usage for container,15,True,0.0
12724,13607,docker plugin can not grab mem usage for container,15,True,0.0
12725,13608,docker plugin can not grab net usage for container,15,True,0.0
12726,13609,docker plugin can not grab network interface usage for container,16,True,0.0
12727,13610,docker plugin can not grab block io usage for container,16,True,0.0
12729,13612,docker plugin create thread for container,9,True,0.0
12730,13613,docker plugin exception thrown during run,6,True,0.0
12731,13614,docker plugin close thread for container,9,True,0.0
12732,13615,returning an empty apisurface,4,True,0.0
12733,13616,value is,11,True,0.0
12734,13617,no alias found for,7,True,0.0
12735,13618,configuration overwrites processes sort key by,9,True,0.0
12736,13619,can not get time,7,True,0.0
12737,13620,can not decode command line,11,True,0.0
12738,13621,error can not retrieve the cpu coreber set it to 1,15,True,0.0
12739,13622,ports plugin create thread for scan list,10,True,0.0
12740,13623,ports plugin close thread for scan list,10,True,0.0
12741,13624,can not convert to ip address,15,True,0.0
